date,category,buy_value,sell_value,net_value
2013-02-01,DII,1271.09,1688.5,-417.41
2013-02-01,FII/FPI,2341.67,1234.01,1107.66
2013-02-04,DII,780.97,575.17,205.8
2013-02-04,FII/FPI,1979.52,2024.93,-45.41
2013-02-05,DII,1115.58,2014.65,-899.07
2013-02-05,FII/FPI,4608.1,3178.16,1429.94
2013-02-07,DII,993.01,1118.34,-125.33
2013-02-07,FII/FPI,2301.07,2344.27,-43.2
2013-02-08,DII,1174.47,1515.07,-340.6
2013-02-08,FII/FPI,3358.14,3074.35,283.79
2013-02-09,DII,697.06,982.87,-285.81
2013-02-09,FII/FPI,2513.48,2037.56,475.92
2013-02-12,DII,692.3,1310.5,-618.2
2013-02-12,FII/FPI,2247.86,1456.89,790.97
2013-02-13,DII,966.34,1256.03,-289.69
2013-02-13,FII/FPI,3209.04,2408.73,800.31
2013-02-14,DII,1214.65,1463.64,-248.99
2013-02-14,FII/FPI,3365.04,3043.78,321.26
2013-02-15,DII,797.63,1043.61,-245.98
2013-02-15,FII/FPI,2738.61,2491.31,247.3
2013-02-18,DII,668.48,779.03,-110.55
2013-02-18,FII/FPI,2159.61,2016.7,142.91
2013-02-19,DII,510.75,486.08,24.67
2013-02-19,FII/FPI,1641.18,1822.75,-181.57
2013-02-20,DII,597.13,1188.31,-591.18
2013-02-20,FII/FPI,3129.51,2695.92,433.59
2013-02-21,DII,1304.63,1533.41,-228.78
2013-02-21,FII/FPI,4529.02,3315.45,1213.57
2013-02-22,DII,937.21,1289.19,-351.98
2013-02-22,FII/FPI,2864.02,2583.72,280.3
2013-02-25,DII,820.75,982.72,-161.97
2013-02-25,FII/FPI,2527.79,2281.08,246.71
2013-02-26,DII,1213.8,1374.41,-160.61
2013-02-26,FII/FPI,3150.24,3075.56,74.68
2013-02-27,DII,1225.26,1200.56,24.7
2013-02-27,FII/FPI,3666.18,3559.82,106.36
2013-02-28,DII,2491.7,2073.76,417.94
2013-02-28,FII/FPI,7216.0,8533.79,-1317.79
2013-03-01,DII,996.46,1902.42,-905.96
2013-03-01,FII/FPI,3089.48,1692.11,1397.37
2013-03-04,DII,830.24,792.51,37.73
2013-03-04,FII/FPI,2353.92,2722.31,-368.39
2013-03-05,DII,886.12,1678.9,-792.78
2013-03-05,FII/FPI,2903.75,1949.8,953.95
2013-03-06,DII,970.34,1042.15,-71.81
2013-03-06,FII/FPI,2467.79,2554.46,-86.67
2013-03-07,DII,1207.37,954.49,252.88
2013-03-07,FII/FPI,2335.64,3040.7,-705.06
2013-03-09,DII,1400.58,804.15,596.43
2013-03-09,FII/FPI,2065.95,2782.11,-716.16
2013-03-10,DII,1074.65,1567.65,-493.0
2013-03-10,FII/FPI,3891.02,2893.81,997.21
2013-03-11,DII,12.47,12.75,-0.28
2013-03-11,FII/FPI,5.03,1.05,3.98
2013-03-12,DII,883.29,1554.55,-671.26
2013-03-12,FII/FPI,2538.4,2021.81,516.59
2013-03-13,DII,687.28,1121.66,-434.38
2013-03-13,FII/FPI,2508.12,2204.29,303.83
2013-03-14,DII,893.79,1722.98,-829.19
2013-03-14,FII/FPI,3261.11,2654.0,607.11
2013-03-15,DII,1048.84,1633.32,-584.48
2013-03-15,FII/FPI,4384.65,3365.72,1018.93
2013-03-18,DII,615.21,1075.1,-459.89
2013-03-18,FII/FPI,2697.35,2191.35,506.0
2013-03-19,DII,1481.04,1409.66,71.38
2013-03-19,FII/FPI,3881.39,3818.76,62.63
2013-03-20,DII,1225.37,1582.3,-356.93
2013-03-20,FII/FPI,3323.53,3560.25,-236.72
2013-03-21,DII,1249.68,1279.76,-30.08
2013-03-21,FII/FPI,3469.45,3101.14,368.31
2013-03-22,DII,1053.27,1188.84,-135.57
2013-03-22,FII/FPI,2931.55,2945.75,-14.2
2013-03-25,DII,1089.57,1515.18,-425.61
2013-03-25,FII/FPI,3366.18,2648.29,717.89
2013-03-26,DII,928.57,1052.78,-124.21
2013-03-26,FII/FPI,2898.54,2360.27,538.27
2013-03-28,DII,1477.0,1823.12,-346.12
2013-03-28,FII/FPI,5973.44,5399.57,573.87
2013-04-01,DII,1148.55,1973.95,-825.4
2013-04-01,FII/FPI,3187.89,2023.48,1164.41
2013-04-02,DII,746.78,1339.11,-592.33
2013-04-02,FII/FPI,3489.13,2632.19,856.94
2013-04-03,DII,958.88,1069.96,-111.08
2013-04-03,FII/FPI,3422.48,3452.58,-30.1
2013-04-04,DII,921.28,856.55,64.73
2013-04-04,FII/FPI,1942.7,2268.91,-326.21
2013-04-06,DII,802.98,1019.43,-216.45
2013-04-06,FII/FPI,2434.43,2349.64,84.79
2013-04-07,DII,948.57,1024.78,-76.21
2013-04-07,FII/FPI,2079.02,1914.46,164.56
2013-04-09,DII,970.18,1192.54,-222.36
2013-04-09,FII/FPI,2800.26,2627.73,172.53
2013-04-10,DII,843.71,1145.78,-302.07
2013-04-10,FII/FPI,2316.54,1775.18,541.36
2013-04-12,DII,1034.55,1052.6,-18.05
2013-04-12,FII/FPI,2340.77,2288.66,52.11
2013-04-16,DII,792.91,997.8,-204.89
2013-04-16,FII/FPI,3095.66,2503.91,591.75
2013-04-17,DII,1043.55,1304.48,-260.93
2013-04-17,FII/FPI,3714.78,3508.1,206.68
2013-04-18,DII,953.71,1358.93,-405.22
2013-04-18,FII/FPI,3633.75,2693.68,940.07
2013-04-22,DII,1025.65,1468.19,-442.54
2013-04-22,FII/FPI,3656.18,2740.36,915.82
2013-04-23,DII,587.25,1115.54,-528.29
2013-04-23,FII/FPI,2375.76,2149.55,226.21
2013-04-25,DII,1054.58,2324.01,-1269.43
2013-04-25,FII/FPI,6226.62,4776.92,1449.7
2013-04-26,DII,1034.39,1412.17,-377.78
2013-04-26,FII/FPI,3337.36,3112.61,224.75
2013-04-29,DII,1014.58,1380.78,-366.2
2013-04-29,FII/FPI,2855.4,2235.02,620.38
2013-04-30,DII,1119.32,1466.49,-347.17
2013-04-30,FII/FPI,3692.7,2815.77,876.93
2013-05-02,DII,817.08,1756.0,-938.92
2013-05-02,FII/FPI,3256.71,2767.44,489.27
2013-05-03,DII,1164.08,1408.88,-244.8
2013-05-03,FII/FPI,3439.84,3219.05,220.79
2013-05-04,DII,963.91,942.44,21.47
2013-05-04,FII/FPI,2018.73,2221.92,-203.19
2013-05-06,DII,790.34,890.09,-99.75
2013-05-06,FII/FPI,2305.86,2217.37,88.49
2013-05-07,DII,891.54,786.27,105.27
2013-05-07,FII/FPI,1545.4,1561.11,-15.71
2013-05-08,DII,833.89,1137.02,-303.13
2013-05-08,FII/FPI,2900.52,2867.17,33.35
2013-05-09,DII,1158.6,1651.42,-492.82
2013-05-09,FII/FPI,4293.44,3192.03,1101.41
2013-05-11,DII,539.05,1223.01,-683.96
2013-05-11,FII/FPI,2993.35,2830.82,162.53
2013-05-12,DII,1138.04,1812.06,-674.02
2013-05-12,FII/FPI,3925.95,2774.44,1151.51
2013-05-13,DII,651.09,1105.91,-454.82
2013-05-13,FII/FPI,1872.3,1628.21,244.09
2013-05-14,DII,552.49,965.15,-412.66
2013-05-14,FII/FPI,2276.29,1855.3,420.99
2013-05-15,DII,1244.05,1991.16,-747.11
2013-05-15,FII/FPI,4362.4,2715.45,1646.95
2013-05-16,DII,1298.93,1689.35,-390.42
2013-05-16,FII/FPI,3892.2,2821.88,1070.32
2013-05-17,DII,999.2,1715.89,-716.69
2013-05-17,FII/FPI,3140.1,2272.17,867.93
2013-05-20,DII,1011.53,1775.85,-764.32
2013-05-20,FII/FPI,3043.41,2290.04,753.37
2013-05-21,DII,686.14,1552.84,-866.7
2013-05-21,FII/FPI,2837.79,2158.35,679.44
2013-05-22,DII,554.13,1527.28,-973.15
2013-05-22,FII/FPI,2733.2,2193.01,540.19
2013-05-23,DII,1162.23,1700.98,-538.75
2013-05-23,FII/FPI,3783.2,3466.97,316.23
2013-05-24,DII,1080.3,1213.09,-132.79
2013-05-24,FII/FPI,2337.08,2575.64,-238.56
2013-05-27,DII,696.51,1212.9,-516.39
2013-05-27,FII/FPI,2525.75,2119.72,406.03
2013-05-28,DII,708.9,1216.72,-507.82
2013-05-28,FII/FPI,2851.06,2139.94,711.12
2013-05-29,DII,620.84,928.96,-308.12
2013-05-29,FII/FPI,2995.56,2351.75,643.81
2013-05-30,DII,1070.88,1386.74,-315.86
2013-05-30,FII/FPI,5826.88,5039.41,787.47
2013-05-31,DII,1444.31,1241.2,203.11
2013-05-31,FII/FPI,5403.98,5908.0,-504.02
2013-06-02,DII,800.41,2024.48,-1224.07
2013-06-02,FII/FPI,4047.23,2909.27,1137.96
2013-06-03,DII,938.92,1538.91,-599.99
2013-06-03,FII/FPI,3505.68,2981.63,524.05
2013-06-05,DII,622.05,1162.88,-540.83
2013-06-05,FII/FPI,2402.72,1505.26,897.46
2013-06-06,DII,1033.05,734.97,298.08
2013-06-06,FII/FPI,2088.43,2358.9,-270.47
2013-06-08,DII,1217.41,1541.15,-323.74
2013-06-08,FII/FPI,3275.31,3062.57,212.74
2013-06-09,DII,1204.47,1443.0,-238.53
2013-06-09,FII/FPI,3856.12,3055.41,800.71
2013-06-11,DII,600.34,1145.54,-545.2
2013-06-11,FII/FPI,2072.48,1800.78,271.7
2013-06-12,DII,946.59,1690.52,-743.93
2013-06-12,FII/FPI,3111.35,2247.58,863.77
2013-06-13,DII,1691.25,977.48,713.77
2013-06-13,FII/FPI,2460.85,3018.91,-558.06
2013-06-14,DII,1648.51,737.89,910.62
2013-06-14,FII/FPI,3390.93,3696.61,-305.68
2013-06-17,DII,1123.21,761.68,361.53
2013-06-17,FII/FPI,1693.88,1858.98,-165.1
2013-06-18,DII,1246.13,663.48,582.65
2013-06-18,FII/FPI,1784.15,2381.53,-597.38
2013-06-19,DII,1171.53,755.71,415.82
2013-06-19,FII/FPI,1984.88,2529.84,-544.96
2013-06-20,DII,2605.19,1272.69,1332.5
2013-06-20,FII/FPI,2283.48,4377.54,-2094.06
2013-06-21,DII,2167.16,970.51,1196.65
2013-06-21,FII/FPI,2796.9,4565.5,-1768.6
2013-06-24,DII,1897.71,966.6,931.11
2013-06-24,FII/FPI,2344.26,3897.24,-1552.98
2013-06-25,DII,1993.06,1168.7,824.36
2013-06-25,FII/FPI,2519.4,3805.26,-1285.86
2013-06-26,DII,1187.0,850.02,336.98
2013-06-26,FII/FPI,3062.4,3610.19,-547.79
2013-06-27,DII,1290.11,931.73,358.38
2013-06-27,FII/FPI,5110.77,6154.04,-1043.27
2013-06-28,DII,1430.12,2011.4,-581.28
2013-06-28,FII/FPI,5792.07,4667.76,1124.31
2013-07-02,DII,827.75,1817.48,-989.73
2013-07-02,FII/FPI,3121.19,2294.05,827.14
2013-07-03,DII,713.69,1428.8,-715.11
2013-07-03,FII/FPI,3197.69,2567.22,630.47
2013-07-05,DII,744.18,1473.35,-729.17
2013-07-05,FII/FPI,3021.82,2366.61,655.21
2013-07-06,DII,980.79,808.09,172.7
2013-07-06,FII/FPI,2444.08,2286.18,157.9
2013-07-08,DII,1561.88,1300.15,261.73
2013-07-08,FII/FPI,3428.17,3779.09,-350.92
2013-07-10,DII,794.74,1062.2,-267.46
2013-07-10,FII/FPI,2422.94,1928.81,494.13
2013-07-11,DII,613.88,1328.95,-715.07
2013-07-11,FII/FPI,2059.67,1580.43,479.24
2013-07-15,DII,1217.46,763.18,454.28
2013-07-15,FII/FPI,1908.56,2135.81,-227.25
2013-07-16,DII,1371.11,1581.66,-210.55
2013-07-16,FII/FPI,2503.01,2860.41,-357.4
2013-07-17,DII,1902.53,1976.39,-73.86
2013-07-17,FII/FPI,4218.43,4244.52,-26.09
2013-07-18,DII,1423.83,1663.24,-239.41
2013-07-18,FII/FPI,3188.45,3366.74,-178.29
2013-07-19,DII,1364.17,1593.27,-229.1
2013-07-19,FII/FPI,3396.35,3144.09,252.26
2013-07-22,DII,1262.87,963.02,299.85
2013-07-22,FII/FPI,1758.33,2164.35,-406.02
2013-07-23,DII,1072.01,1011.15,60.86
2013-07-23,FII/FPI,2527.54,2316.18,211.36
2013-07-24,DII,1384.44,1713.24,-328.8
2013-07-24,FII/FPI,2871.92,3276.42,-404.5
2013-07-25,DII,1978.18,2116.98,-138.8
2013-07-25,FII/FPI,4232.84,4675.78,-442.94
2013-07-26,DII,1116.55,1605.72,-489.17
2013-07-26,FII/FPI,2787.19,2509.15,278.04
2013-07-29,DII,1108.18,1209.44,-101.26
2013-07-29,FII/FPI,2180.38,2412.15,-231.77
2013-07-30,DII,1256.61,1671.61,-415.0
2013-07-30,FII/FPI,2545.31,2288.86,256.45
2013-07-31,DII,1791.08,1919.1,-128.02
2013-07-31,FII/FPI,5007.17,4864.3,142.87
2013-08-01,DII,735.4,1763.52,-1028.12
2013-08-01,FII/FPI,3177.07,2289.69,887.38
2013-08-02,DII,953.3,1662.66,-709.36
2013-08-02,FII/FPI,4385.02,2894.2,1490.82
2013-08-03,DII,868.5,1705.08,-836.58
2013-08-03,FII/FPI,3442.45,2158.87,1283.58
2013-08-04,DII,777.09,564.37,212.72
2013-08-04,FII/FPI,1546.88,1710.83,-163.95
2013-08-05,DII,782.24,1451.32,-669.08
2013-08-05,FII/FPI,3036.88,2059.89,976.99
2013-08-07,DII,831.09,890.2,-59.11
2013-08-07,FII/FPI,2117.95,2322.41,-204.46
2013-08-08,DII,1484.38,968.23,516.15
2013-08-08,FII/FPI,2888.12,3283.9,-395.78
2013-08-10,DII,706.64,1160.99,-454.35
2013-08-10,FII/FPI,2611.1,2384.78,226.32
2013-08-11,DII,652.33,1567.96,-915.63
2013-08-11,FII/FPI,2366.4,1954.37,412.03
2013-08-13,DII,1242.5,1127.21,115.29
2013-08-13,FII/FPI,3419.1,3192.02,227.08
2013-08-14,DII,1401.47,1152.19,249.28
2013-08-14,FII/FPI,2819.2,2571.24,247.96
2013-08-16,DII,1940.51,1208.28,732.23
2013-08-16,FII/FPI,4336.64,4899.87,-563.23
2013-08-19,DII,1458.93,1086.28,372.65
2013-08-19,FII/FPI,2805.12,3485.2,-680.08
2013-08-20,DII,1991.2,925.05,1066.15
2013-08-20,FII/FPI,2989.94,4414.26,-1424.32
2013-08-21,DII,1831.7,1056.25,775.45
2013-08-21,FII/FPI,3955.22,4747.33,-792.11
2013-08-22,DII,1682.21,1292.55,389.66
2013-08-22,FII/FPI,3531.13,4808.77,-1277.64
2013-08-23,DII,1496.8,740.93,755.87
2013-08-23,FII/FPI,3433.98,3582.55,-148.57
2013-08-26,DII,1472.37,1062.38,409.99
2013-08-26,FII/FPI,2251.05,2858.48,-607.43
2013-08-27,DII,1713.12,1232.62,480.5
2013-08-27,FII/FPI,2936.12,4310.11,-1373.99
2013-08-28,DII,2243.56,1736.78,506.78
2013-08-28,FII/FPI,4107.0,5227.43,-1120.43
2013-08-29,DII,1649.16,1724.96,-75.8
2013-08-29,FII/FPI,4904.11,5152.29,-248.18
2013-08-30,DII,2251.77,1520.7,731.07
2013-08-30,FII/FPI,6422.29,6501.14,-78.85
2013-09-01,DII,1111.15,1629.45,-518.3
2013-09-01,FII/FPI,3784.62,2935.67,848.95
2013-09-04,DII,1628.17,640.36,987.81
2013-09-04,FII/FPI,2080.02,2744.92,-664.9
2013-09-05,DII,736.23,1212.92,-476.69
2013-09-05,FII/FPI,2249.43,1586.55,662.88
2013-09-07,DII,1070.75,1032.92,37.83
2013-09-07,FII/FPI,2603.01,2437.41,165.6
2013-09-10,DII,1265.51,1362.61,-97.1
2013-09-10,FII/FPI,2706.65,2380.07,326.58
2013-09-12,DII,1236.34,2442.15,-1205.81
2013-09-12,FII/FPI,4863.1,2389.93,2473.17
2013-09-13,DII,744.2,896.29,-152.09
2013-09-13,FII/FPI,2688.62,2786.62,-98.0
2013-09-16,DII,1032.31,1457.48,-425.17
2013-09-16,FII/FPI,2829.31,2546.44,282.87
2013-09-17,DII,477.43,978.62,-501.19
2013-09-17,FII/FPI,2345.89,2027.84,318.05
2013-09-18,DII,680.82,1189.23,-508.41
2013-09-18,FII/FPI,2476.35,1896.22,580.13
2013-09-19,DII,1324.83,3154.55,-1829.72
2013-09-19,FII/FPI,7118.16,3574.32,3543.84
2013-09-20,DII,1080.6,1870.82,-790.22
2013-09-20,FII/FPI,5476.38,4530.62,945.76
2013-09-23,DII,822.05,1567.93,-745.88
2013-09-23,FII/FPI,2779.44,2860.01,-80.57
2013-09-24,DII,1036.3,1530.04,-493.74
2013-09-24,FII/FPI,3122.21,3143.3,-21.09
2013-09-25,DII,772.14,1245.42,-473.28
2013-09-25,FII/FPI,3365.87,2983.42,382.45
2013-09-26,DII,1178.09,1540.2,-362.11
2013-09-26,FII/FPI,3432.45,3260.3,172.15
2013-09-27,DII,941.05,1056.32,-115.27
2013-09-27,FII/FPI,1787.12,2032.07,-244.95
2013-09-30,DII,1072.96,983.2,89.76
2013-09-30,FII/FPI,2147.39,2667.03,-519.64
2013-10-04,DII,841.82,644.53,197.29
2013-10-04,FII/FPI,2822.16,2781.94,40.22
2013-10-05,DII,755.87,1258.19,-502.32
2013-10-05,FII/FPI,2395.67,1851.56,544.11
2013-10-06,DII,764.93,834.68,-69.75
2013-10-06,FII/FPI,2229.24,2343.24,-114.0
2013-10-07,DII,1011.37,982.59,28.78
2013-10-07,FII/FPI,2004.86,1929.4,75.46
2013-10-09,DII,954.02,2352.07,-1398.05
2013-10-09,FII/FPI,5984.75,3421.15,2563.6
2013-10-10,DII,933.06,1393.53,-460.47
2013-10-10,FII/FPI,2294.53,1680.26,614.27
2013-10-12,DII,1165.87,1794.03,-628.16
2013-10-12,FII/FPI,4574.97,4179.29,395.68
2013-10-14,DII,555.35,1196.55,-641.2
2013-10-14,FII/FPI,2237.36,1507.07,730.29
2013-10-15,DII,571.31,1606.65,-1035.34
2013-10-15,FII/FPI,2546.04,1409.81,1136.23
2013-10-17,DII,590.91,1740.13,-1149.22
2013-10-17,FII/FPI,3942.6,2832.67,1109.93
2013-10-18,DII,1105.15,1667.38,-562.23
2013-10-18,FII/FPI,3861.16,2108.18,1752.98
2013-10-21,DII,782.48,1506.58,-724.1
2013-10-21,FII/FPI,2871.82,1840.03,1031.79
2013-10-22,DII,639.48,1484.78,-845.3
2013-10-22,FII/FPI,2548.94,1754.04,794.9
2013-10-23,DII,752.53,1298.1,-545.57
2013-10-23,FII/FPI,2605.31,1960.51,644.8
2013-10-24,DII,800.89,1536.29,-735.4
2013-10-24,FII/FPI,2890.31,1898.48,991.83
2013-10-25,DII,657.4,1155.35,-497.95
2013-10-25,FII/FPI,2300.66,1673.67,626.99
2013-10-28,DII,458.04,1360.72,-902.68
2013-10-28,FII/FPI,2328.97,1692.19,636.78
2013-10-29,DII,991.53,1885.57,-894.04
2013-10-29,FII/FPI,2838.12,1735.08,1103.04
2013-10-30,DII,907.29,1457.89,-550.6
2013-10-30,FII/FPI,2910.2,1893.43,1016.77
2013-10-31,DII,1207.4,2041.19,-833.79
2013-10-31,FII/FPI,5667.87,3792.0,1875.87
2013-11-01,DII,1363.88,1879.95,-516.07
2013-11-01,FII/FPI,3507.98,2682.81,825.17
2013-11-02,DII,668.09,1608.99,-940.9
2013-11-02,FII/FPI,3630.49,2634.66,995.83
2013-11-03,DII,830.63,1617.21,-786.58
2013-11-03,FII/FPI,3240.64,2252.42,988.22
2013-11-04,DII,659.02,601.31,57.71
2013-11-04,FII/FPI,3395.11,3358.48,36.63
2013-11-06,DII,1754.63,1441.21,313.42
2013-11-06,FII/FPI,2612.89,3498.74,-885.85
2013-11-07,DII,842.71,1077.32,-234.61
2013-11-07,FII/FPI,2527.29,1889.03,638.26
2013-11-09,DII,1309.22,1695.34,-386.12
2013-11-09,FII/FPI,3272.46,2685.96,586.5
2013-11-10,DII,947.35,1491.54,-544.19
2013-11-10,FII/FPI,2765.32,1754.87,1010.45
2013-11-11,DII,562.01,1344.54,-782.53
2013-11-11,FII/FPI,2317.24,1983.74,333.5
2013-11-12,DII,712.69,1554.64,-841.95
2013-11-12,FII/FPI,2972.33,2009.62,962.71
2013-11-13,DII,892.26,1145.27,-253.01
2013-11-13,FII/FPI,2592.58,2292.88,299.7
2013-11-14,DII,838.72,1249.53,-410.81
2013-11-14,FII/FPI,2624.0,1653.97,970.03
2013-11-18,DII,677.3,1332.7,-655.4
2013-11-18,FII/FPI,3504.59,2346.02,1158.57
2013-11-19,DII,654.41,1380.96,-726.55
2013-11-19,FII/FPI,2835.17,1820.56,1014.61
2013-11-20,DII,711.0,994.81,-283.81
2013-11-20,FII/FPI,2626.72,2546.32,80.4
2013-11-21,DII,623.68,1274.34,-650.66
2013-11-21,FII/FPI,2445.54,2505.34,-59.8
2013-11-22,DII,705.87,958.32,-252.45
2013-11-22,FII/FPI,1864.71,1867.54,-2.83
2013-11-25,DII,667.72,1460.15,-792.43
2013-11-25,FII/FPI,2558.3,1720.5,837.8
2013-11-26,DII,1181.92,1538.82,-356.9
2013-11-26,FII/FPI,6271.27,6610.43,-339.16
2013-11-27,DII,778.26,836.39,-58.13
2013-11-27,FII/FPI,2410.92,2459.45,-48.53
2013-11-28,DII,1790.8,1460.29,330.51
2013-11-28,FII/FPI,3136.23,3033.32,102.91
2013-11-29,DII,1042.58,1144.34,-101.76
2013-11-29,FII/FPI,2632.22,1887.06,745.16
2013-12-02,DII,814.97,1227.12,-412.15
2013-12-02,FII/FPI,2528.32,1924.16,604.16
2013-12-03,DII,625.67,1503.05,-877.38
2013-12-03,FII/FPI,2740.66,2007.41,733.25
2013-12-04,DII,795.91,1107.83,-311.92
2013-12-04,FII/FPI,2858.2,2886.79,-28.59
2013-12-06,DII,1788.65,1070.76,717.89
2013-12-06,FII/FPI,2511.04,3571.21,-1060.17
2013-12-07,DII,1153.92,1298.89,-144.97
2013-12-07,FII/FPI,2902.7,2257.88,644.82
2013-12-08,DII,1122.89,864.08,258.81
2013-12-08,FII/FPI,3227.31,2818.95,408.36
2013-12-09,DII,1065.48,1460.97,-395.49
2013-12-09,FII/FPI,3764.75,2834.21,930.54
2013-12-11,DII,520.8,1391.2,-870.4
2013-12-11,FII/FPI,2558.77,2211.19,347.58
2013-12-12,DII,750.14,1104.99,-354.85
2013-12-12,FII/FPI,2876.19,2688.38,187.81
2013-12-13,DII,991.13,1036.2,-45.07
2013-12-13,FII/FPI,3121.35,3553.37,-432.02
2013-12-16,DII,997.8,1127.3,-129.5
2013-12-16,FII/FPI,2333.74,2174.19,159.55
2013-12-17,DII,1057.52,1154.35,-96.83
2013-12-17,FII/FPI,3130.68,2880.75,249.93
2013-12-18,DII,973.59,1386.6,-413.01
2013-12-18,FII/FPI,4557.33,3358.73,1198.6
2013-12-19,DII,1617.49,1659.08,-41.59
2013-12-19,FII/FPI,4286.14,2022.03,2264.11
2013-12-20,DII,1155.52,1403.47,-247.95
2013-12-20,FII/FPI,3444.87,2454.68,990.19
2013-12-23,DII,980.95,942.6,38.35
2013-12-23,FII/FPI,2781.45,2646.03,135.42
2013-12-24,DII,819.29,863.19,-43.9
2013-12-24,FII/FPI,1175.13,1134.46,40.67
2013-12-26,DII,1133.18,1336.62,-203.44
2013-12-26,FII/FPI,2665.98,1922.28,743.7
2013-12-27,DII,793.34,953.19,-159.85
2013-12-27,FII/FPI,1352.35,1056.59,295.76
2013-12-30,DII,676.58,883.73,-207.15
2013-12-30,FII/FPI,1304.93,1188.87,116.06
2013-12-31,DII,610.9,890.79,-279.89
2013-12-31,FII/FPI,1545.81,1236.11,309.7
2014-01-01,DII,359.2,581.3,-222.1
2014-01-01,FII/FPI,225.1,215.0,10.2
2014-01-02,DII,914.7,1104.4,-189.8
2014-01-02,FII/FPI,2396.2,1722.1,674.0
2014-01-03,DII,927.3,1208.0,-280.8
2014-01-03,FII/FPI,1877.0,1895.0,-18.1
2014-01-04,DII,1158.87,1406.75,-247.88
2014-01-04,FII/FPI,3568.87,3183.21,385.66
2014-01-06,DII,1080.8,1103.4,-22.5
2014-01-06,FII/FPI,1928.9,2247.8,-318.9
2014-01-07,DII,1115.7,1056.2,59.4
2014-01-07,FII/FPI,2227.9,2794.9,-567.0
2014-01-08,DII,1114.1,1202.2,-88.2
2014-01-08,FII/FPI,2789.1,2709.4,79.7
2014-01-09,DII,1172.0,1290.4,-118.4
2014-01-09,FII/FPI,2842.6,2846.4,-3.7
2014-01-10,DII,1315.1,1233.4,81.7
2014-01-10,FII/FPI,3116.2,3048.1,68.2
2014-01-12,DII,1572.33,2127.5,-555.17
2014-01-12,FII/FPI,4336.73,4349.09,-12.36
2014-01-13,DII,779.0,1096.5,-317.5
2014-01-13,FII/FPI,2978.0,2564.1,413.8
2014-01-14,DII,587.2,685.2,-97.9
2014-01-14,FII/FPI,2393.4,2654.3,-260.9
2014-01-15,DII,781.7,1471.7,-690.0
2014-01-15,FII/FPI,3635.2,2922.0,713.3
2014-01-16,DII,868.1,1659.9,-791.8
2014-01-16,FII/FPI,3677.0,3197.7,479.3
2014-01-17,DII,1516.2,1374.6,141.6
2014-01-17,FII/FPI,4973.6,4898.4,75.3
2014-01-20,DII,859.8,1170.3,-310.5
2014-01-20,FII/FPI,2605.6,2220.8,384.9
2014-01-21,DII,1031.9,850.4,181.5
2014-01-21,FII/FPI,2862.5,2906.2,-43.7
2014-01-22,DII,917.0,1007.6,-90.6
2014-01-22,FII/FPI,3241.2,2961.8,279.4
2014-01-23,DII,842.3,1236.0,-393.7
2014-01-23,FII/FPI,3213.9,2780.3,433.6
2014-01-24,DII,1093.4,1171.4,-78.0
2014-01-24,FII/FPI,3136.1,3367.1,-231.0
2014-01-27,DII,1484.0,1333.0,151.0
2014-01-27,FII/FPI,2733.8,4068.0,-1334.2
2014-01-28,DII,2468.3,1289.5,1178.8
2014-01-28,FII/FPI,2756.8,4024.1,-1267.4
2014-01-29,DII,1287.6,1304.5,-16.9
2014-01-29,FII/FPI,3251.5,3001.0,250.5
2014-01-30,DII,1879.0,1747.0,132.0
2014-01-30,FII/FPI,3905.6,4335.8,-430.2
2014-01-31,DII,1294.1,967.1,327.0
2014-01-31,FII/FPI,2798.9,3451.9,-653.0
2014-02-01,DII,914.67,1104.42,-189.75
2014-02-01,FII/FPI,2396.16,1722.11,674.05
2014-02-03,DII,1294.1,967.1,327.0
2014-02-03,FII/FPI,2798.9,3451.9,-653.0
2014-02-04,DII,1969.8,1105.3,864.6
2014-02-04,FII/FPI,1897.8,3131.8,-1234.0
2014-02-05,DII,1610.2,795.0,815.2
2014-02-05,FII/FPI,2286.1,2862.3,-576.2
2014-02-06,DII,1642.0,1031.2,610.8
2014-02-06,FII/FPI,2787.0,2776.2,10.8
2014-02-07,DII,1642.0,1031.2,610.8
2014-02-07,FII/FPI,2787.0,2776.2,10.8
2014-02-09,DII,1820.36,1988.21,-167.85
2014-02-09,FII/FPI,3876.27,3203.46,672.81
2014-02-10,DII,1378.6,1083.8,294.8
2014-02-10,FII/FPI,2052.1,2507.3,-455.2
2014-02-11,DII,1290.1,1047.7,242.4
2014-02-11,FII/FPI,2488.6,2654.0,-165.4
2014-02-12,DII,1377.0,1639.0,-262.0
2014-02-12,FII/FPI,2680.6,2468.6,212.0
2014-02-13,DII,763.6,1056.0,-292.4
2014-02-13,FII/FPI,2470.0,2070.6,399.4
2014-02-14,DII,805.1,850.1,-45.0
2014-02-14,FII/FPI,2345.6,2361.5,-15.9
2014-02-17,DII,490.9,736.0,-245.2
2014-02-17,FII/FPI,2461.5,1938.7,522.8
2014-02-18,DII,738.6,893.5,-154.8
2014-02-18,FII/FPI,2327.1,2034.8,292.2
2014-02-19,DII,458.9,797.6,-338.7
2014-02-19,FII/FPI,1812.2,1343.7,468.5
2014-02-20,DII,457.4,1058.1,-600.7
2014-02-20,FII/FPI,2382.2,2175.7,206.5
2014-02-21,DII,582.2,963.7,-381.6
2014-02-21,FII/FPI,2371.4,1768.0,603.4
